Id,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,CommunicationSkill,Behaviour
1454,20,1,Travel_Rarely,Research & Development,10,1,Medical,701,4,Male,3,Research Scientist,3,Single,1009,1,Yes,11,3,0,1,5,1,0,1,1,4,1
1455,32,1,Travel_Rarely,Sales,2,4,Marketing,1862,3,Male,2,Sales Executive,2,Single,9907,7,Yes,12,3,0,7,3,2,2,2,2,1,1
1456,21,1,Travel_Frequently,Research & Development,10,2,Life Sciences,1279,1,Female,2,Laboratory Technician,3,Single,2625,1,No,20,4,0,2,2,2,2,2,2,4,1
1457,27,1,Travel_Rarely,Research & Development,17,4,Life Sciences,1405,4,Female,3,Research Scientist,3,Single,2394,1,Yes,13,3,0,8,2,8,2,7,7,1,1
1458,32,1,Travel_Rarely,Research & Development,25,4,Life Sciences,911,1,Male,3,Laboratory Technician,4,Single,2795,1,Yes,24,4,0,1,2,1,0,0,1,4,1
1459,21,1,Travel_Rarely,Research & Development,18,1,Other,923,4,Female,3,Research Scientist,4,Single,2693,1,No,19,3,0,1,3,1,0,0,0,2,1
1460,34,1,Travel_Frequently,Research & Development,7,3,Life Sciences,147,1,Male,1,Laboratory Technician,3,Single,6074,1,Yes,24,4,0,9,3,9,7,0,6,4,1
1461,36,1,Travel_Rarely,Sales,9,4,Life Sciences,27,3,Male,2,Sales Representative,1,Single,3407,7,No,23,4,0,10,4,5,3,0,3,5,1
1462,55,1,Travel_Rarely,Research & Development,2,3,Medical,787,4,Male,3,Manager,1,Married,19859,5,Yes,13,3,1,24,2,5,2,1,4,5,1
1463,29,1,Travel_Rarely,Human Resources,13,3,Human Resources,1844,1,Male,2,Human Resources,1,Divorced,2335,4,Yes,15,3,3,4,3,2,2,2,0,5,1
1464,53,1,Travel_Rarely,Sales,24,4,Life Sciences,1968,1,Male,3,Sales Executive,1,Single,10448,6,Yes,13,3,0,15,2,2,2,2,2,3,1
1465,35,1,Travel_Rarely,Research & Development,14,4,Other,1010,3,Male,2,Laboratory Technician,2,Divorced,3743,1,Yes,24,4,1,5,2,4,2,0,2,2,1
1466,19,1,Travel_Frequently,Sales,1,1,Technical Degree,235,3,Female,1,Sales Representative,1,Single,2325,0,No,21,4,0,1,5,0,0,0,0,3,1
1467,26,1,Travel_Rarely,Research & Development,21,3,Medical,1107,1,Male,3,Laboratory Technician,3,Divorced,2377,1,No,20,4,1,1,0,1,1,0,0,5,1
1468,39,1,Travel_Rarely,Research & Development,6,3,Medical,932,4,Male,3,Laboratory Technician,1,Married,2404,7,Yes,21,4,0,8,2,2,2,2,2,2,1
1469,24,1,Travel_Frequently,Research & Development,7,3,Life Sciences,647,1,Female,3,Laboratory Technician,3,Married,2886,1,Yes,16,3,1,6,4,6,3,1,2,5,1
1470,23,1,Travel_Rarely,Sales,7,3,Life Sciences,1702,3,Male,3,Sales Representative,4,Divorced,2275,1,Yes,21,4,1,3,2,3,2,0,2,4,1
1471,30,1,Travel_Rarely,Research & Development,22,3,Life Sciences,1004,1,Female,3,Research Scientist,3,Married,2132,4,Yes,11,3,0,7,2,5,2,0,1,1,1
1472,30,1,Travel_Frequently,Sales,12,4,Life Sciences,648,2,Male,2,Sales Representative,1,Married,2033,1,No,18,3,1,1,2,1,0,0,0,4,1
1473,37,1,Travel_Frequently,Research & Development,10,3,Medical,342,1,Male,3,Manufacturing Director,3,Divorced,10048,6,No,11,3,2,17,5,1,0,0,0,3,1
1474,36,1,Travel_Rarely,Research & Development,16,4,Life Sciences,1042,3,Female,4,Laboratory Technician,1,Single,2743,1,No,16,3,0,18,1,17,13,15,14,5,1
1475,34,1,Travel_Frequently,Research & Development,7,3,Life Sciences,147,1,Male,1,Laboratory Technician,3,Single,6074,1,Yes,24,4,0,9,3,9,7,0,6,4,1
1476,31,1,Travel_Frequently,Research & Development,20,3,Life Sciences,587,1,Male,3,Healthcare Representative,3,Married,9824,3,No,12,3,0,12,2,1,0,0,0,5,1
1477,20,1,Travel_Frequently,Sales,9,3,Marketing,1077,4,Female,3,Sales Representative,4,Single,2323,1,Yes,14,3,0,2,3,2,2,0,2,1,1
1478,28,1,Travel_Frequently,Research & Development,2,2,Medical,1504,3,Male,2,Laboratory Technician,1,Single,2561,7,No,11,3,0,8,2,0,0,0,0,2,1
1479,35,1,Travel_Rarely,Research & Development,2,3,Life Sciences,1569,1,Female,3,Laboratory Technician,1,Divorced,2074,1,Yes,12,3,1,1,2,1,0,0,0,2,1
1480,25,1,Travel_Rarely,Sales,19,2,Marketing,952,3,Male,2,Sales Representative,2,Married,2413,1,Yes,18,3,3,1,2,1,0,0,0,1,1
1481,19,1,Travel_Rarely,Human Resources,2,2,Technical Degree,566,1,Male,2,Human Resources,4,Single,2564,1,No,12,3,0,1,3,1,0,0,0,4,1
1482,30,1,Travel_Rarely,Research & Development,22,3,Life Sciences,1004,1,Female,3,Research Scientist,3,Married,2132,4,Yes,11,3,0,7,2,5,2,0,1,1,1
1483,32,1,Travel_Frequently,Research & Development,5,2,Life Sciences,1939,1,Female,4,Research Scientist,3,Single,2432,3,Yes,14,3,0,8,2,4,1,0,3,5,1
1484,50,1,Travel_Rarely,Sales,28,3,Marketing,2055,4,Male,2,Sales Executive,1,Divorced,10854,4,Yes,13,3,1,20,3,3,2,2,0,5,1
1485,41,1,Travel_Rarely,Research & Development,2,4,Life Sciences,927,2,Female,1,Laboratory Technician,4,Divorced,2778,4,Yes,13,3,1,10,1,7,7,1,0,2,1
1486,34,1,Travel_Rarely,Human Resources,9,4,Technical Degree,1467,1,Female,3,Human Resources,3,Married,2742,1,No,15,3,0,2,0,2,2,2,2,4,1
1487,58,1,Travel_Frequently,Research & Development,2,1,Life Sciences,918,4,Male,2,Laboratory Technician,4,Divorced,2380,9,Yes,14,3,1,3,3,1,0,0,0,5,1
1488,32,1,Travel_Rarely,Research & Development,9,3,Medical,190,1,Female,3,Laboratory Technician,1,Single,4200,7,No,22,4,0,10,2,5,4,0,4,4,1
1489,31,1,Travel_Frequently,Research & Development,3,3,Life Sciences,1537,4,Female,3,Research Scientist,3,Single,4084,1,No,12,3,0,7,2,7,2,7,7,4,1
1490,25,1,Travel_Rarely,Research & Development,4,1,Technical Degree,1106,4,Male,3,Laboratory Technician,4,Married,3691,1,Yes,15,3,1,7,3,7,7,5,6,3,1
1491,44,1,Travel_Rarely,Research & Development,3,3,Life Sciences,1333,1,Male,3,Laboratory Technician,1,Married,2362,4,No,12,3,0,10,4,3,2,1,2,3,1
1492,32,1,Travel_Frequently,Research & Development,16,1,Life Sciences,33,2,Female,1,Research Scientist,1,Single,3919,1,Yes,22,4,0,10,5,10,2,6,7,1,1
1493,55,1,Travel_Rarely,Research & Development,2,3,Medical,787,4,Male,3,Manager,1,Married,19859,5,Yes,13,3,1,24,2,5,2,1,4,5,1
1494,24,1,Travel_Rarely,Research & Development,17,2,Life Sciences,1219,4,Female,3,Laboratory Technician,2,Married,2210,1,No,13,3,1,1,3,1,0,0,0,2,1
1495,53,1,Travel_Rarely,Sales,24,4,Life Sciences,1968,1,Male,3,Sales Executive,1,Single,10448,6,Yes,13,3,0,15,2,2,2,2,2,3,1
1496,26,1,Travel_Rarely,Research & Development,24,3,Technical Degree,622,3,Male,1,Laboratory Technician,4,Single,2340,1,Yes,18,3,0,1,3,1,0,0,0,3,1
1497,33,1,Travel_Rarely,Research & Development,15,1,Medical,582,2,Male,3,Manager,3,Married,13610,7,Yes,12,3,0,15,2,7,6,7,7,3,1
1498,31,1,Travel_Frequently,Sales,26,4,Marketing,1967,1,Male,3,Sales Executive,4,Married,5617,1,Yes,11,3,0,10,4,10,7,0,8,3,1
1499,41,1,Travel_Rarely,Sales,20,2,Marketing,248,2,Female,3,Sales Representative,2,Single,3140,1,Yes,22,4,0,4,5,4,3,0,2,1,1
1500,51,1,Travel_Rarely,Research & Development,4,4,Life Sciences,1081,1,Male,3,Research Scientist,3,Married,2461,9,Yes,12,3,3,18,2,10,0,2,7,5,1
1501,23,1,Travel_Rarely,Sales,7,3,Life Sciences,1702,3,Male,3,Sales Representative,4,Divorced,2275,1,Yes,21,4,1,3,2,3,2,0,2,4,1
1502,32,1,Travel_Rarely,Sales,2,4,Marketing,1862,3,Male,2,Sales Executive,2,Single,9907,7,Yes,12,3,0,7,3,2,2,2,2,1,1
1503,21,1,Travel_Frequently,Sales,1,1,Technical Degree,478,1,Female,2,Sales Representative,2,Single,2174,1,Yes,11,3,0,3,3,3,2,1,2,4,1
1504,33,1,Travel_Rarely,Sales,5,3,Marketing,485,4,Female,3,Sales Representative,3,Single,2851,1,Yes,13,3,0,1,2,1,0,0,0,1,1
1505,29,1,Travel_Rarely,Research & Development,10,3,Life Sciences,994,4,Female,2,Research Scientist,1,Single,2404,6,Yes,20,4,0,3,5,0,0,0,0,4,1
1506,27,1,Travel_Rarely,Sales,2,1,Marketing,667,3,Male,3,Sales Representative,1,Divorced,3041,0,No,11,3,1,5,3,4,3,0,2,5,1
1507,31,1,Travel_Rarely,Sales,13,4,Medical,650,2,Male,3,Sales Executive,1,Divorced,4233,2,No,17,3,0,9,2,3,1,1,2,4,1
1508,28,1,Travel_Rarely,Research & Development,24,3,Medical,1604,3,Male,3,Laboratory Technician,2,Married,2408,1,Yes,17,3,3,1,3,1,1,0,0,3,1
1509,41,1,Travel_Frequently,Sales,4,3,Marketing,488,1,Male,3,Sales Executive,2,Single,9355,1,No,18,3,0,8,5,8,7,7,7,3,1
1510,28,1,Travel_Rarely,Research & Development,12,1,Life Sciences,1175,3,Female,3,Laboratory Technician,4,Married,2515,1,Yes,11,3,0,1,4,1,1,0,0,1,1
1511,33,1,Travel_Rarely,Research & Development,1,4,Other,780,4,Male,3,Research Scientist,4,Single,2686,1,Yes,13,3,0,10,2,10,9,7,8,5,1
1512,44,1,Travel_Frequently,Research & Development,24,3,Life Sciences,392,4,Male,3,Laboratory Technician,3,Divorced,3161,3,Yes,22,4,1,19,0,1,0,0,0,5,1
1513,21,1,Travel_Frequently,Research & Development,10,2,Life Sciences,1279,1,Female,2,Laboratory Technician,3,Single,2625,1,No,20,4,0,2,2,2,2,2,2,4,1
1514,33,1,Travel_Frequently,Research & Development,29,4,Medical,1101,1,Female,2,Research Scientist,3,Single,4508,1,No,22,4,0,14,4,13,7,3,8,5,1
1515,25,1,Travel_Rarely,Sales,5,3,Marketing,142,3,Male,2,Sales Executive,3,Single,5744,1,Yes,11,3,0,6,1,6,4,0,3,4,1
1516,39,1,Travel_Rarely,Research & Development,6,3,Medical,932,4,Male,3,Laboratory Technician,1,Married,2404,7,Yes,21,4,0,8,2,2,2,2,2,2,1
1517,47,1,Non-Travel,Research & Development,29,4,Life Sciences,376,1,Male,3,Manager,2,Married,11849,1,Yes,12,3,1,10,2,10,7,9,9,3,1
1518,24,1,Travel_Frequently,Research & Development,7,3,Life Sciences,647,1,Female,3,Laboratory Technician,3,Married,2886,1,Yes,16,3,1,6,4,6,3,1,2,5,1
1519,36,1,Travel_Rarely,Research & Development,9,3,Medical,90,4,Male,2,Research Scientist,3,Married,3388,0,Yes,17,3,1,2,0,1,0,0,0,2,1
1520,38,1,Travel_Rarely,Research & Development,29,1,Medical,282,2,Male,3,Healthcare Representative,1,Married,6673,7,Yes,19,3,0,17,2,1,0,0,0,3,1
1521,39,1,Travel_Rarely,Sales,5,3,Technical Degree,42,4,Male,3,Sales Representative,4,Married,2086,3,No,14,3,1,19,6,1,0,0,0,5,1
1522,47,1,Travel_Frequently,Sales,27,2,Life Sciences,785,2,Female,4,Sales Executive,3,Single,6397,4,Yes,12,3,0,8,2,5,4,1,3,4,1
1523,30,1,Travel_Rarely,Sales,9,3,Medical,1876,2,Male,3,Sales Representative,4,Single,1081,1,No,13,3,0,1,3,1,0,0,0,2,1
1524,24,1,Travel_Rarely,Human Resources,22,1,Human Resources,1714,4,Male,1,Human Resources,3,Married,1555,1,No,11,3,1,1,2,1,0,0,0,2,1
1525,46,1,Travel_Rarely,Sales,10,3,Life Sciences,1869,3,Female,3,Sales Executive,2,Married,7314,5,No,21,4,3,14,2,8,7,0,7,5,1
1526,32,1,Travel_Rarely,Sales,4,4,Medical,291,4,Male,1,Sales Executive,4,Married,10400,1,No,11,3,0,14,2,14,8,9,8,2,1
1527,37,1,Travel_Rarely,Research & Development,2,2,Other,4,4,Male,2,Laboratory Technician,3,Single,2090,6,Yes,15,3,0,7,3,0,0,0,0,4,1
1528,31,1,Travel_Rarely,Human Resources,18,5,Human Resources,1842,4,Male,4,Human Resources,1,Married,2956,0,No,17,3,0,2,4,1,0,0,0,5,1
1529,34,1,Travel_Frequently,Human Resources,23,3,Human Resources,590,2,Female,3,Human Resources,1,Divorced,9950,9,Yes,15,3,3,11,2,3,2,0,2,5,1
1530,21,1,Travel_Rarely,Sales,12,3,Life Sciences,494,3,Female,4,Sales Representative,2,Single,2716,1,No,15,3,0,1,0,1,0,0,0,3,1
1531,55,1,Travel_Rarely,Sales,13,4,Marketing,1372,1,Male,4,Sales Executive,3,Single,13695,6,Yes,17,3,0,24,2,19,7,3,8,2,1
1532,26,1,Travel_Frequently,Research & Development,5,2,Medical,848,3,Female,2,Research Scientist,3,Married,2366,1,Yes,14,3,1,8,2,8,7,1,7,3,1
1533,41,1,Non-Travel,Research & Development,5,2,Life Sciences,1210,1,Male,2,Research Scientist,1,Divorced,2107,6,No,17,3,1,5,2,1,0,0,0,4,1
1534,39,1,Travel_Rarely,Sales,3,2,Medical,445,4,Female,3,Sales Executive,3,Married,5238,4,Yes,18,3,0,12,3,1,0,0,0,5,1
1535,45,1,Travel_Rarely,Sales,2,3,Marketing,1277,1,Female,1,Manager,2,Single,18824,2,Yes,16,3,0,26,2,24,10,1,11,3,1
1536,31,1,Travel_Frequently,Sales,2,3,Life Sciences,1379,3,Female,2,Sales Representative,4,Single,2785,7,No,14,3,0,3,3,1,0,0,0,5,1
1537,18,1,Travel_Frequently,Sales,5,3,Marketing,614,2,Male,3,Sales Representative,2,Single,1878,1,Yes,14,3,0,0,3,0,0,0,0,2,1
1538,31,1,Travel_Rarely,Research & Development,22,4,Medical,1389,4,Male,3,Manufacturing Director,3,Married,6179,1,Yes,15,3,2,10,3,10,2,6,7,3,1
1539,31,1,Travel_Frequently,Research & Development,15,3,Medical,1160,3,Male,3,Laboratory Technician,3,Married,2610,1,No,12,3,1,2,5,2,2,2,2,1,1
1540,50,1,Travel_Frequently,Sales,8,2,Technical Degree,723,2,Male,3,Sales Executive,3,Married,6796,3,Yes,14,3,1,18,4,4,3,1,3,2,1
1541,50,1,Travel_Frequently,Sales,1,4,Other,1113,4,Male,3,Sales Executive,3,Single,4728,3,Yes,14,3,0,5,4,0,0,0,0,4,1
1542,29,1,Travel_Rarely,Sales,1,3,Medical,896,2,Female,2,Sales Representative,3,Divorced,2800,6,Yes,19,3,3,5,3,3,2,0,2,1,1
1543,29,1,Travel_Rarely,Research & Development,1,4,Medical,2027,1,Male,3,Research Scientist,4,Married,4787,9,Yes,14,3,3,4,3,2,2,2,2,2,1
1544,25,1,Travel_Rarely,Research & Development,3,3,Medical,538,1,Male,3,Laboratory Technician,1,Married,4031,5,No,13,3,1,6,5,2,2,0,2,3,1
1545,33,1,Travel_Rarely,Sales,9,4,Marketing,1157,1,Female,3,Sales Executive,1,Single,8224,0,Yes,17,3,0,6,3,5,2,0,3,2,1
1546,28,1,Travel_Rarely,Research & Development,2,4,Medical,828,3,Male,3,Research Scientist,3,Single,4382,6,No,17,3,0,5,3,2,2,2,1,4,1
1547,30,1,Travel_Rarely,Sales,1,3,Life Sciences,1562,2,Male,2,Sales Executive,1,Married,9714,1,No,11,3,1,10,4,10,8,6,7,5,1
1548,34,1,Travel_Frequently,Sales,6,2,Marketing,555,4,Female,1,Sales Representative,3,Divorced,2351,0,No,16,3,1,3,3,2,2,1,0,1,1
1549,53,1,Travel_Rarely,Research & Development,2,5,Technical Degree,1572,3,Female,2,Manufacturing Director,4,Married,10169,0,No,16,3,1,34,4,33,7,1,9,2,1
1550,21,1,Travel_Rarely,Research & Development,18,1,Other,923,4,Female,3,Research Scientist,4,Single,2693,1,No,19,3,0,1,3,1,0,0,0,2,1
1551,28,1,Travel_Frequently,Sales,1,3,Technical Degree,1486,1,Male,3,Sales Representative,3,Married,2909,3,No,15,3,1,5,3,3,2,1,2,5,1
1552,19,1,Travel_Rarely,Sales,21,3,Other,959,4,Male,2,Sales Representative,2,Single,2121,1,Yes,13,3,0,1,3,1,0,0,0,5,1
1553,40,1,Non-Travel,Sales,24,3,Life Sciences,986,2,Female,4,Sales Executive,2,Single,13194,4,Yes,16,3,0,22,2,1,0,0,0,1,1
1554,34,1,Travel_Rarely,Sales,24,4,Medical,1489,1,Female,2,Sales Executive,2,Single,4599,0,Yes,23,4,0,16,2,15,9,10,10,1,1
1555,37,1,Travel_Rarely,Research & Development,11,2,Medical,1033,1,Female,1,Healthcare Representative,2,Married,4777,5,No,15,3,0,15,2,1,0,0,0,3,1
1556,29,1,Travel_Rarely,Research & Development,1,3,Technical Degree,300,3,Male,3,Research Scientist,3,Single,2058,0,No,14,3,0,7,1,6,2,1,5,5,1
1557,58,1,Travel_Rarely,Research & Development,2,3,Technical Degree,977,4,Male,3,Research Scientist,3,Single,2479,4,No,24,4,0,7,4,1,0,0,0,2,1
1558,26,1,Travel_Rarely,Research & Development,16,4,Medical,394,1,Male,3,Laboratory Technician,2,Divorced,2373,2,Yes,13,3,1,5,2,3,2,0,2,4,1
1559,51,1,Travel_Frequently,Research & Development,8,4,Life Sciences,179,1,Male,1,Manufacturing Director,4,Single,10650,2,No,15,3,0,18,2,4,2,0,3,3,1
1560,26,1,Travel_Rarely,Human Resources,20,2,Medical,1818,4,Female,3,Human Resources,2,Married,2148,0,Yes,11,3,0,6,3,5,1,1,4,3,1
1561,44,1,Travel_Frequently,Research & Development,1,2,Medical,1792,3,Male,3,Research Scientist,2,Divorced,2342,1,Yes,12,3,3,6,2,5,3,2,3,3,1
1562,34,1,Travel_Frequently,Research & Development,9,4,Life Sciences,1807,4,Male,3,Laboratory Technician,1,Married,5346,4,No,17,3,1,11,3,7,1,0,7,4,1
1563,48,1,Travel_Frequently,Sales,7,2,Medical,1691,4,Female,3,Sales Representative,3,Married,2655,2,Yes,11,3,2,19,3,9,7,7,7,1,1
1564,30,1,Travel_Frequently,Human Resources,8,3,Human Resources,1747,3,Female,2,Human Resources,4,Divorced,2180,6,No,11,3,1,6,0,4,2,1,2,3,1
1565,40,1,Travel_Rarely,Sales,25,4,Marketing,1318,4,Male,2,Sales Executive,2,Single,9094,2,Yes,12,3,0,9,2,5,4,1,0,2,1
1566,37,1,Travel_Rarely,Research & Development,10,4,Medical,1809,4,Male,3,Manufacturing Director,1,Single,4213,1,No,15,3,0,10,4,10,3,0,8,2,1
1567,26,1,Travel_Rarely,Research & Development,21,3,Medical,1107,1,Male,3,Laboratory Technician,3,Divorced,2377,1,No,20,4,1,1,0,1,1,0,0,5,1
1568,35,1,Travel_Frequently,Research & Development,25,4,Life Sciences,881,4,Female,3,Research Scientist,2,Divorced,2022,1,Yes,19,3,1,10,3,10,2,7,8,5,1
1569,23,1,Travel_Rarely,Research & Development,6,3,Life Sciences,811,3,Male,4,Laboratory Technician,1,Married,1601,1,Yes,21,4,2,1,2,0,0,0,0,2,1
1570,41,1,Travel_Rarely,Sales,1,2,Life Sciences,1,2,Female,3,Sales Executive,4,Single,5993,8,Yes,11,3,0,8,0,6,4,0,5,5,1
1571,29,1,Travel_Rarely,Research & Development,1,2,Life Sciences,816,2,Female,2,Laboratory Technician,1,Married,2319,1,Yes,11,3,1,1,1,1,0,0,0,2,1
1572,49,1,Travel_Frequently,Research & Development,28,2,Life Sciences,1420,1,Male,2,Laboratory Technician,1,Single,4284,3,No,20,4,0,20,2,4,3,1,3,5,1
1573,40,1,Travel_Rarely,Sales,22,2,Marketing,492,3,Male,2,Sales Executive,3,Married,6380,2,Yes,12,3,2,8,6,6,4,1,0,5,1
1574,24,1,Travel_Rarely,Sales,3,2,Life Sciences,720,1,Female,3,Sales Executive,3,Single,4577,9,No,14,3,0,4,3,2,2,2,0,4,1
1575,22,1,Travel_Frequently,Research & Development,4,1,Technical Degree,593,3,Male,2,Laboratory Technician,3,Single,3894,5,No,16,3,0,4,3,2,2,1,2,5,1
1576,42,1,Travel_Frequently,Sales,12,3,Life Sciences,1167,3,Male,3,Sales Executive,1,Single,13758,0,Yes,12,3,0,22,2,21,9,13,14,3,1
1577,31,1,Non-Travel,Research & Development,9,2,Medical,991,3,Male,2,Research Scientist,1,Single,2321,0,Yes,22,4,0,4,0,3,2,1,2,5,1
1578,32,1,Travel_Rarely,Research & Development,1,3,Life Sciences,331,4,Male,2,Laboratory Technician,3,Single,3730,0,Yes,14,3,0,4,2,3,2,1,2,1,1
1579,24,1,Travel_Rarely,Research & Development,1,3,Medical,45,2,Male,3,Research Scientist,4,Married,2293,2,Yes,16,3,1,6,2,2,0,2,0,1,1
1580,35,1,Travel_Rarely,Research & Development,23,2,Life Sciences,261,2,Male,2,Manufacturing Director,3,Married,5916,3,Yes,13,3,0,8,1,1,0,0,1,4,1
1581,37,1,Travel_Rarely,Sales,1,4,Life Sciences,970,1,Male,2,Sales Executive,3,Married,10609,5,No,11,3,0,17,2,14,1,11,7,2,1
1582,24,1,Travel_Frequently,Research & Development,9,3,Medical,1494,2,Male,3,Laboratory Technician,1,Single,3172,2,Yes,11,3,0,4,2,0,0,0,0,2,1
1583,20,1,Travel_Rarely,Research & Development,11,3,Medical,1016,4,Female,2,Research Scientist,1,Single,2600,1,Yes,15,3,0,1,2,1,0,0,0,4,1
1584,30,1,Travel_Rarely,Research & Development,3,3,Technical Degree,297,4,Female,3,Research Scientist,1,Single,2657,5,Yes,11,3,0,8,5,5,2,0,4,5,1
1585,28,1,Travel_Rarely,Research & Development,2,4,Life Sciences,364,1,Male,3,Laboratory Technician,3,Single,3485,2,No,11,3,0,5,5,0,0,0,0,3,1
1586,36,1,Travel_Rarely,Sales,9,4,Life Sciences,27,3,Male,2,Sales Representative,1,Single,3407,7,No,23,4,0,10,4,5,3,0,3,5,1
1587,25,1,Travel_Frequently,Sales,24,1,Life Sciences,1273,3,Male,1,Sales Representative,4,Single,1118,1,Yes,14,3,0,1,4,1,0,1,0,3,1
1588,29,1,Travel_Frequently,Research & Development,14,1,Other,1421,3,Female,3,Healthcare Representative,4,Single,7553,0,Yes,12,3,0,9,1,8,7,7,7,3,1
1589,46,1,Travel_Rarely,Sales,9,3,Marketing,1457,1,Male,3,Sales Executive,4,Divorced,10096,4,No,11,3,1,28,1,7,7,4,3,4,1
1590,35,1,Travel_Rarely,Sales,10,3,Medical,1639,4,Male,2,Sales Executive,1,Married,10306,9,No,17,3,0,15,3,13,12,6,0,2,1
1591,19,1,Non-Travel,Research & Development,10,3,Medical,1248,1,Female,2,Research Scientist,2,Single,1859,1,Yes,25,4,0,1,2,1,1,0,0,5,1
1592,18,1,Non-Travel,Research & Development,8,1,Medical,1156,3,Male,3,Laboratory Technician,3,Single,1904,1,No,12,3,0,0,0,0,0,0,0,4,1
1593,35,1,Travel_Rarely,Sales,15,2,Medical,1645,1,Male,1,Sales Executive,4,Divorced,5440,6,Yes,14,3,2,7,2,2,2,2,2,1,1
1594,32,1,Travel_Rarely,Research & Development,25,4,Life Sciences,911,1,Male,3,Laboratory Technician,4,Single,2795,1,Yes,24,4,0,1,2,1,0,0,1,4,1
1595,26,1,Travel_Frequently,Human Resources,17,4,Life Sciences,608,2,Female,3,Human Resources,3,Divorced,2741,0,Yes,11,3,1,8,2,7,7,1,0,5,1
1596,47,1,Travel_Frequently,Sales,9,3,Life Sciences,1716,3,Male,1,Sales Executive,3,Married,12936,7,No,11,3,0,25,3,23,5,14,10,3,1
1597,50,1,Travel_Frequently,Sales,1,4,Life Sciences,2044,2,Male,3,Sales Executive,3,Divorced,6728,7,No,12,3,2,12,3,6,3,0,1,4,1
1598,31,1,Travel_Frequently,Research & Development,29,2,Medical,355,3,Male,2,Laboratory Technician,2,Single,3479,0,No,11,3,0,6,2,5,4,1,4,2,1
1599,28,1,Travel_Rarely,Research & Development,5,4,Technical Degree,65,3,Male,3,Laboratory Technician,3,Single,3441,1,Yes,13,3,0,2,3,2,2,2,2,4,1
1600,27,1,Travel_Rarely,Research & Development,17,4,Life Sciences,1405,4,Female,3,Research Scientist,3,Single,2394,1,Yes,13,3,0,8,2,8,2,7,7,1,1
1601,31,1,Travel_Frequently,Sales,1,4,Life Sciences,1427,2,Female,1,Sales Representative,3,Single,1359,1,No,12,3,0,1,3,1,0,0,0,5,1
1602,31,1,Travel_Frequently,Sales,1,3,Life Sciences,1331,4,Female,3,Sales Representative,2,Single,2302,1,Yes,11,3,0,3,2,3,2,2,2,2,1
1603,52,1,Travel_Rarely,Research & Development,8,4,Medical,433,3,Male,2,Research Scientist,2,Married,4941,2,No,15,3,0,11,3,8,2,7,7,5,1
1604,35,1,Travel_Rarely,Research & Development,14,4,Other,1010,3,Male,2,Laboratory Technician,2,Divorced,3743,1,Yes,24,4,1,5,2,4,2,0,2,2,1
1605,29,1,Travel_Rarely,Research & Development,25,5,Technical Degree,565,3,Female,2,Research Scientist,2,Married,2546,5,No,16,3,0,6,2,2,2,1,1,1,1
1606,46,1,Travel_Rarely,Sales,9,2,Medical,118,3,Male,2,Sales Executive,4,Single,9619,1,No,16,3,0,9,3,9,8,4,7,4,1
1607,26,1,Travel_Rarely,Sales,4,4,Marketing,401,4,Male,2,Sales Executive,4,Single,5828,1,Yes,12,3,0,8,0,8,7,7,4,4,1
1608,26,1,Non-Travel,Sales,29,2,Medical,1037,2,Male,1,Sales Executive,1,Single,4969,8,No,18,3,0,7,6,2,2,2,2,2,1
1609,19,1,Travel_Frequently,Sales,1,1,Technical Degree,235,3,Female,1,Sales Representative,1,Single,2325,0,No,21,4,0,1,5,0,0,0,0,3,1
1610,30,1,Travel_Frequently,Research & Development,4,3,Technical Degree,514,3,Male,3,Research Scientist,4,Single,2285,9,Yes,23,4,0,3,4,1,0,0,0,2,1
1611,20,1,Travel_Rarely,Research & Development,4,3,Technical Degree,960,1,Male,3,Laboratory Technician,1,Single,2973,1,No,19,3,0,1,2,1,0,0,0,4,1
1612,45,1,Travel_Frequently,Sales,26,4,Life Sciences,684,1,Female,3,Sales Executive,1,Married,4286,2,No,14,3,2,5,4,1,1,0,0,4,1
1613,26,1,Travel_Frequently,Research & Development,3,1,Technical Degree,510,3,Male,3,Research Scientist,1,Single,3102,0,No,22,4,0,7,2,6,4,0,4,2,1
1614,21,1,Travel_Rarely,Sales,7,1,Marketing,1780,2,Male,3,Sales Representative,2,Single,2679,1,No,13,3,0,1,3,1,0,1,0,5,1
1615,20,1,Travel_Rarely,Sales,2,3,Medical,922,3,Female,2,Sales Representative,3,Single,2044,1,No,13,3,0,2,3,2,2,0,2,4,1
1616,56,1,Travel_Rarely,Research & Development,14,4,Life Sciences,161,2,Female,3,Research Scientist,2,Married,4963,9,Yes,18,3,3,7,2,5,4,4,3,5,1
1617,46,1,Travel_Rarely,Research & Development,21,2,Medical,1821,4,Female,3,Healthcare Representative,2,Married,8926,4,No,22,4,1,13,2,9,7,3,7,5,1
1618,43,1,Travel_Rarely,Sales,9,3,Marketing,1188,1,Female,1,Sales Executive,3,Single,5346,8,No,13,3,0,7,2,4,3,1,3,1,1
